confounder,confoundedParent,confoundedChild,BootscoreConfounderP,BootscoreConfounderC,BootscoreConfounded,overalScore,method,sourceLevel,deconfoundedWith
s__clostridium_symbiosum,g__dna helicase,s__bacteroides_caccae,0.98,0.15,1,0.147,DBN_,TG,TTG
s__dialister_invisus,g__triose-phosphate isomerase,s__ruminococcus_torques,0.96,1,0.15,0.144,DBN_,TG,TTG
s__c2likevirus_unclassified,s__faecalibacterium_prausnitzii,g__aspartate ammonia-lyase,1,0.7,0.19,0.133,DBN_,TG,TTG
s__barnesiella_intestinihominis,g__dephospho-coa kinase,s__eubacterium_ventriosum,0.52,0.99,0.24,0.123552,DBN_,TG,TTG
s__lachnospiraceae_bacterium_1_1_57faa,s__bacteroides_fragilis,g__thymidylate synthase,0.12,1,1,0.12,DBN_,TG,TTG
s__oscillibacter_unclassified,s__bacteroides_caccae,g__shikimate kinase,0.23,0.47,1,0.1081,DBN_,TG,TTG
s__clostridium_hathewayi,g__phosphoglycerate kinase,s__ruminococcus_torques,0.98,0.71,0.15,0.10437,DBN_,TG,TTG
s__bacteroides_massiliensis,s__roseburia_intestinalis,g__histidine kinase,0.2,0.54,0.93,0.10044,DBN_,TG,TTG
s__lachnospiraceae_bacterium_5_1_63faa,s__eubacterium_ventriosum,g__peptidylprolyl isomerase,0.1,0.91,1,0.091,DBN_,TG,TTG
s__clostridium_hathewayi,s__ruminococcus_torques,g__ribulose-phosphate 3-epimerase,0.71,1,0.12,0.0852,DBN_,TG,TTG
s__lachnospiraceae_bacterium_1_1_57faa,s__ruminococcus_torques,s__bacteroides_fragilis,0.74,0.12,0.87,0.077256,DBN_,TG,TTG
s__c2likevirus_unclassified,g__3-hydroxybutyryl-coa dehydrogenase,s__roseburia_inulinivorans,0.32,1,0.23,0.0736,DBN_,TG,TTG
s__coprococcus_catus,g__dna helicase,s__bacteroides_caccae,0.72,0.1,1,0.072,DBN_,TG,TTG
s__coprococcus_catus,s__bacteroides_caccae,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.1,0.69,1,0.069,DBN_,TG,TTG
s__peptostreptococcaceae_noname_unclassified,s__bifidobacterium_longum,s__haemophilus_parainfluenzae,0.61,0.11,1,0.0671,DBN_,TG,TTG
s__bacteroides_vulgatus,s__faecalibacterium_prausnitzii,g__dna-directed rna polymerase,0.3,0.21,1,0.063,DBN_,TG,TTG
s__peptostreptococcaceae_noname_unclassified,s__haemophilus_parainfluenzae,g__dna-directed rna polymerase,0.11,0.55,0.99,0.059895,DBN_,TG,TTG
s__lachnospiraceae_bacterium_5_1_63faa,g__endopeptidase clp,s__alistipes_shahii,0.52,0.89,0.12,0.055536,DBN_,TG,TTG
s__bacteroides_massiliensis,g__histidine kinase,s__bacteroides_faecis,0.54,0.2,0.48,0.05184,DBN_,TG,TTG
s__dorea_formicigenerans,g__dephospho-coa kinase,s__eubacterium_ventriosum,0.22,0.83,0.24,0.043824,DBN_,TG,TTG
s__barnesiella_intestinihominis,s__roseburia_intestinalis,g__histidine kinase,0.35,0.13,0.93,0.042315,DBN_,TG,TTG
s__ruminococcus_obeum,g__histidine kinase,s__ruminococcus_torques,0.28,0.18,0.65,0.03276,DBN_,TG,TTG
s__ruminococcus_obeum,s__ruminococcus_torques,g__beta-lactamase,0.18,0.99,0.16,0.028512,DBN_,TG,TTG
s__bacteroides_vulgatus,g__endopeptidase clp,s__alistipes_shahii,0.23,1,0.12,0.0276,DBN_,TG,TTG
s__bacteroides_vulgatus,g__endopeptidase clp,s__bacteroides_cellulosilyticus,0.23,0.88,0.11,0.022264,DBN_,TG,TTG
s__bacteroides_vulgatus,g__methionyl aminopeptidase,s__eubacterium_siraeum,0.42,0.39,0.13,0.021294,DBN_,TG,TTG
s__bacteroides_vulgatus,g__histidine kinase,s__bacteroides_cellulosilyticus,0.17,0.88,0.14,0.020944,DBN_,TG,TTG
s__parabacteroides_unclassified,g__uridine kinase,s__eubacterium_siraeum,0.26,0.42,0.18,0.019656,DBN_,TG,TTG
s__peptostreptococcaceae_noname_unclassified,g__endopeptidase clp,s__escherichia_coli,0.35,0.52,0.1,0.0182,DBN_,TG,TTG
s__anaerotruncus_colihominis,g__beta-lactamase,s__eubacterium_siraeum,0.77,0.1,0.22,0.01694,DBN_,TG,TTG
g__beta-lactamase,s__bacteroides_xylanisolvens,s__bacteroides_thetaiotaomicron,1,1,0.95,0.95,DBN_,TT,TTG
g__peroxiredoxin,s__streptococcus_thermophilus,s__escherichia_coli,1,0.88,1,0.88,DBN_,TT,TTG
g__aspartate ammonia-lyase,s__escherichia_coli,s__bacteroides_eggerthii,0.53,1,1,0.53,DBN_,TT,TTG
g__beta-lactamase,s__bacteroides_thetaiotaomicron,s__bacteroides_xylanisolvens,1,1,0.3,0.3,DBN_,TT,TTG
g__thymidylate synthase,s__bacteroides_uniformis,s__eubacterium_hallii,0.73,0.9,0.41,0.26937,DBN_,TT,TTG
g__beta-lactamase,s__bacteroides_thetaiotaomicron,s__lachnospiraceae_bacterium_5_1_63faa,1,0.14,1,0.14,DBN_,TT,TTG
g__thymidylate synthase,s__dorea_formicigenerans,s__eubacterium_hallii,0.61,0.9,0.2,0.1098,DBN_,TT,TTG
g__shikimate kinase,s__streptococcus_thermophilus,s__parabacteroides_unclassified,0.33,0.43,0.36,0.051084,DBN_,TT,TTG
g__dna helicase,s__bacteroides_massiliensis,s__bacteroides_ovatus,0.48,0.44,0.21,0.044352,DBN_,TT,TTG
g__dna helicase,s__bacteroides_dorei,s__oscillibacter_unclassified,0.12,1,0.31,0.0372,DBN_,TT,TTG
g__superoxide dismutase,s__ruminococcus_obeum,s__clostridiales_bacterium_1_7_47faa,1,0.22,0.15,0.033,DBN_,TT,TTG
g__transaldolase,s__ruminococcus_obeum,s__clostridiales_bacterium_1_7_47faa,0.68,0.28,0.15,0.02856,DBN_,TT,TTG
g__histidine kinase,s__bacteroides_massiliensis,s__bacteroides_ovatus,0.56,0.21,0.21,0.024696,DBN_,TT,TTG
g__dna helicase,s__clostridium_hathewayi,s__bacteroides_massiliensis,0.12,0.48,0.29,0.016704,DBN_,TT,TTG
g__5-formyltetrahydrofolate cyclo-ligase,s__oscillibacter_unclassified,s__odoribacter_splanchnicus,0.72,0.1,0.1,0.0072,DBN_,TT,TTG
