confounder,confoundedParent,confoundedChild,BootscoreConfounderP,BootscoreConfounderC,BootscoreConfounded,overalScore,method,sourceLevel,deconfoundedWith
s__bacteroides_ovatus,g__acetyl-coa c-acetyltransferase,m__hmdb00251,1,0.45,0.17,0.0765,DBN_,GM,TGM
s__escherichia_coli,g__shikimate kinase,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.24,0.48,0.66,0.076032,DBN_,GM,TGM
s__clostridium_bolteae,g__glutamate decarboxylase,g__aldose 1-epimerase,1,0.69,0.11,0.0759,DBN_,GM,TGM
s__clostridium_bolteae,g__peptidylprolyl isomerase,g__triose-phosphate isomerase,0.97,0.77,0.1,0.07469,DBN_,GM,TGM
s__bacteroides_caccae,g__ribulose-phosphate 3-epimerase,g__shikimate kinase,0.62,1,0.12,0.0744,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00251,g__aspartate ammonia-lyase,0.45,0.97,0.17,0.074205,DBN_,GM,TGM
s__clostridium_clostridioforme,g__aldose 1-epimerase,g__dihydrolipoyl dehydrogenase,0.15,0.84,0.58,0.07308,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__shikimate kinase,1,0.72,0.1,0.072,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__shikimate kinase,m__hmdb01257,0.72,1,0.1,0.072,DBN_,GM,TGM
s__odoribacter_splanchnicus,m__hmdb00619,m__hmdb00014,1,0.34,0.21,0.0714,DBN_,GM,TGM
s__clostridium_bolteae,m__hmdb00619,m__hmdb01257,0.32,0.29,0.76,0.070528,DBN_,GM,TGM
s__bacteroides_stercoris,g__dihydrolipoyl dehydrogenase,g__transaldolase,0.15,1,0.47,0.0705,DBN_,GM,TGM
s__bacteroides_uniformis,g__aldose 1-epimerase,g__dihydrolipoyl dehydrogenase,0.12,1,0.58,0.0696,DBN_,GM,TGM
s__bacteroides_uniformis,g__shikimate kinase,g__glucose-1-phosphate adenylyltransferase,1,0.43,0.16,0.0688,DBN_,GM,TGM
s__roseburia_intestinalis,g__histidine kinase,g__peroxiredoxin,0.36,1,0.19,0.0684,DBN_,GM,TGM
s__eubacterium_siraeum,m__hmdb00251,g__endopeptidase clp,0.11,1,0.62,0.0682,DBN_,GM,TGM
s__roseburia_intestinalis,m__hmdb01149,g__histidine kinase,0.85,0.36,0.22,0.06732,DBN_,GM,TGM
s__alistipes_shahii,g__thymidylate synthase,g__glutamate decarboxylase,1,0.56,0.12,0.0672,DBN_,GM,TGM
s__klebsiella_pneumoniae,g__l-serine ammonia-lyase,g__peroxiredoxin,1,0.48,0.14,0.0672,DBN_,GM,TGM
s__clostridium_bolteae,m__hmdb01257,g__phosphatidate cytidylyltransferase,0.29,1,0.23,0.0667,DBN_,GM,TGM
s__ruminococcus_torques,g__methionyl aminopeptidase,g__glutamate dehydrogenase,0.39,1,0.17,0.0663,DBN_,GM,TGM
s__ruminococcus_torques,g__dna helicase,g__5-formyltetrahydrofolate cyclo-ligase,0.67,0.12,0.82,0.065928,DBN_,GM,TGM
s__clostridium_bolteae,m__hmdb00619,m__hmdb02322,0.32,0.95,0.21,0.06384,DBN_,GM,TGM
s__streptococcus_parasanguinis,g__l-serine ammonia-lyase,g__triose-phosphate isomerase,0.13,1,0.49,0.0637,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00209,g__shikimate kinase,0.53,1,0.12,0.0636,DBN_,GM,TGM
s__bacteroides_faecis,g__glutamate dehydrogenase,m__hmdb01149,0.35,0.75,0.24,0.063,DBN_,GM,TGM
s__akkermansia_muciniphila,g__peptidylprolyl isomerase,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,0.21,0.88,0.34,0.062832,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00030,g__aldose 1-epimerase,0.94,0.15,0.44,0.06204,DBN_,GM,TGM
s__alistipes_shahii,g__superoxide dismutase,g__glutamate decarboxylase,0.46,0.56,0.24,0.061824,DBN_,GM,TGM
s__bacteroides_faecis,g__glutamate decarboxylase,g__aldose 1-epimerase,0.55,1,0.11,0.0605,DBN_,GM,TGM
s__alistipes_shahii,g__glutamate decarboxylase,g__pyruvate carboxylase,0.56,0.11,0.98,0.060368,DBN_,GM,TGM
s__bacteroides_stercoris,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__glutamate decarboxylase,1,0.3,0.2,0.06,DBN_,GM,TGM
s__akkermansia_muciniphila,g__glutamate decarboxylase,g__pyruvate carboxylase,0.13,0.47,0.98,0.059878,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00296,g__l-serine ammonia-lyase,0.74,0.42,0.19,0.059052,DBN_,GM,TGM
s__alistipes_shahii,g__3-hydroxybutyryl-coa dehydrogenase,g__superoxide dismutase,0.45,0.46,0.28,0.05796,DBN_,GM,TGM
s__bacteroides_ovatus,g__shikimate kinase,g__glucose-1-phosphate adenylyltransferase,1,0.36,0.16,0.0576,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00764,g__shikimate kinase,0.12,1,0.48,0.0576,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00014,m__hmdb00630,0.32,1,0.18,0.0576,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00043,m__hmdb00764,0.48,0.12,1,0.0576,DBN_,GM,TGM
s__bacteroides_uniformis,g__peptidylprolyl isomerase,g__transaldolase,0.61,0.94,0.1,0.05734,DBN_,GM,TGM
s__bacteroides_uniformis,g__l-serine ammonia-lyase,g__rna helicase,0.42,0.59,0.23,0.056994,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__dna-directed rna polymerase,g__methionyl aminopeptidase,0.13,0.47,0.93,0.056823,DBN_,GM,TGM
s__ruminococcus_torques,m__hmdb00043,g__dihydrolipoyl dehydrogenase,0.22,0.99,0.26,0.056628,DBN_,GM,TGM
s__bacteroides_uniformis,g__glucose-1-phosphate adenylyltransferase,g__transaldolase,0.43,0.94,0.14,0.056588,DBN_,GM,TGM
s__bacteroides_uniformis,g__uridine kinase,m__hmdb00089,0.95,0.35,0.17,0.056525,DBN_,GM,TGM
s__bacteroides_uniformis,g__peptidylprolyl isomerase,g__acetyl-coa c-acetyltransferase,0.61,0.71,0.13,0.056303,DBN_,GM,TGM
s__eubacterium_rectale,g__histidine kinase,g__peroxiredoxin,0.19,0.49,0.6,0.05586,DBN_,GM,TGM
s__clostridium_clostridioforme,g__aldose 1-epimerase,g__endopeptidase clp,0.15,0.47,0.78,0.05499,DBN_,GM,TGM
s__akkermansia_muciniphila,g__glutamate decarboxylase,g__ribulose-phosphate 3-epimerase,0.13,0.45,0.94,0.05499,DBN_,GM,TGM
s__streptococcus_parasanguinis,g__l-serine ammonia-lyase,g__fructose-bisphosphate aldolase,0.13,1,0.42,0.0546,DBN_,GM,TGM
s__clostridium_clostridioforme,g__aldose 1-epimerase,g__endopeptidase clp,0.15,0.47,0.77,0.054285,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__thymidylate synthase,g__glutamate decarboxylase,1,0.45,0.12,0.054,DBN_,GM,TGM
s__eubacterium_siraeum,m__hmdb00251,m__hmdb00097,0.11,1,0.49,0.0539,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__dna-directed rna polymerase,g__methionyl aminopeptidase,0.13,0.47,0.88,0.053768,DBN_,GM,TGM
s__eubacterium_rectale,g__phosphoglycerate kinase,g__histidine kinase,0.95,0.19,0.29,0.052345,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00014,m__hmdb00630,1,0.29,0.18,0.0522,DBN_,GM,TGM
s__bacteroides_uniformis,g__aldose 1-epimerase,g__thymidylate synthase,0.12,0.98,0.44,0.051744,DBN_,GM,TGM
s__clostridium_bolteae,m__hmdb00056,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.32,0.19,0.85,0.05168,DBN_,GM,TGM
s__bacteroides_stercoris,m__hmdb00056,g__transaldolase,0.11,1,0.46,0.0506,DBN_,GM,TGM
s__bacteroides_faecis,g__glutamate decarboxylase,g__glutamate dehydrogenase,0.55,0.35,0.26,0.05005,DBN_,GM,TGM
s__clostridium_clostridioforme,g__endopeptidase clp,m__hmdb00296,0.47,0.66,0.16,0.049632,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00195,g__uridine kinase,0.29,0.95,0.18,0.04959,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__glutamate decarboxylase,g__aldose 1-epimerase,0.45,1,0.11,0.0495,DBN_,GM,TGM
s__akkermansia_muciniphila,g__peptidylprolyl isomerase,g__acetyl-coa c-acetyltransferase,0.21,0.87,0.27,0.049329,DBN_,GM,TGM
s__eubacterium_rectale,m__hmdb00020,g__endopeptidase clp,0.52,0.54,0.17,0.047736,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__dna helicase,g__shikimate kinase,0.55,0.72,0.12,0.04752,DBN_,GM,TGM
s__clostridium_bolteae,m__hmdb01257,m__hmdb00619,0.29,0.32,0.51,0.047328,DBN_,GM,TGM
s__eubacterium_siraeum,m__hmdb00209,m__hmdb00014,1,0.18,0.26,0.0468,DBN_,GM,TGM
s__bacteroides_finegoldii,g__endopeptidase clp,m__hmdb00296,1,0.29,0.16,0.0464,DBN_,GM,TGM
s__eubacterium_siraeum,g__uridine kinase,m__hmdb00089,0.27,1,0.17,0.0459,DBN_,GM,TGM
s__eubacterium_siraeum,g__uridine kinase,m__hmdb00209,0.27,1,0.17,0.0459,DBN_,GM,TGM
s__roseburia_inulinivorans,m__hmdb00020,g__histidine kinase,0.42,0.11,0.99,0.045738,DBN_,GM,TGM
s__bacteroides_finegoldii,m__hmdb00020,g__beta-lactamase,0.46,0.1,0.99,0.04554,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00251,g__acetyl-coa c-acetyltransferase,0.45,1,0.1,0.045,DBN_,GM,TGM
s__eubacterium_siraeum,m__hmdb00014,m__hmdb00089,0.18,1,0.25,0.045,DBN_,GM,TGM
s__bacteroides_finegoldii,m__hmdb00020,g__beta-lactamase,0.46,0.1,0.97,0.04462,DBN_,GM,TGM
s__ruminococcus_torques,g__5-formyltetrahydrofolate cyclo-ligase,g__rna helicase,0.12,0.99,0.37,0.043956,DBN_,GM,TGM
s__bacteroides_uniformis,g__l-serine ammonia-lyase,g__aldose 1-epimerase,0.42,0.12,0.87,0.043848,DBN_,GM,TGM
s__eubacterium_ventriosum,g__phosphopyruvate hydratase,m__hmdb00630,0.36,0.12,1,0.0432,DBN_,GM,TGM
s__clostridium_bolteae,g__beta-lactamase,g__glutamate decarboxylase,0.43,1,0.1,0.043,DBN_,GM,TGM
s__clostridium_bolteae,m__hmdb00056,g__aldose 1-epimerase,0.32,0.69,0.19,0.041952,DBN_,GM,TGM
s__clostridium_bolteae,m__hmdb00056,g__phosphatidate cytidylyltransferase,0.32,1,0.13,0.0416,DBN_,GM,TGM
s__clostridium_bolteae,m__hmdb00056,g__phosphopyruvate hydratase,0.32,1,0.13,0.0416,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00764,g__thymidylate synthase,0.12,0.98,0.35,0.04116,DBN_,GM,TGM
s__bacteroides_stercoris,m__hmdb00056,g__transaldolase,0.11,1,0.37,0.0407,DBN_,GM,TGM
s__ruminococcus_torques,g__5-formyltetrahydrofolate cyclo-ligase,g__rna helicase,0.12,0.99,0.34,0.040392,DBN_,GM,TGM
s__streptococcus_parasanguinis,g__triose-phosphate isomerase,g__l-serine ammonia-lyase,1,0.13,0.31,0.0403,DBN_,GM,TGM
s__escherichia_coli,g__3-hydroxybutyryl-coa dehydrogenase,g__fructose-bisphosphate aldolase,0.1,0.43,0.93,0.03999,DBN_,GM,TGM
s__alistipes_shahii,g__3-hydroxybutyryl-coa dehydrogenase,g__histidine kinase,0.45,0.8,0.11,0.0396,DBN_,GM,TGM
s__bacteroides_finegoldii,m__hmdb00020,g__dna-directed rna polymerase,0.46,0.12,0.71,0.039192,DBN_,GM,TGM
s__clostridium_clostridioforme,g__aldose 1-epimerase,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.15,0.92,0.28,0.03864,DBN_,GM,TGM
s__eubacterium_siraeum,m__hmdb00619,m__hmdb00014,1,0.18,0.21,0.0378,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00195,g__shikimate kinase,0.29,1,0.13,0.0377,DBN_,GM,TGM
s__bacteroides_uniformis,g__dihydrolipoyl dehydrogenase,m__hmdb00195,1,0.29,0.13,0.0377,DBN_,GM,TGM
s__eubacterium_siraeum,m__hmdb00251,m__hmdb00097,0.11,1,0.34,0.0374,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00296,g__l-serine ammonia-lyase,0.74,0.42,0.12,0.037296,DBN_,GM,TGM
s__clostridium_bolteae,g__aldose 1-epimerase,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.69,0.19,0.28,0.036708,DBN_,GM,TGM
s__bacteroides_finegoldii,m__hmdb00764,g__phosphoglycerate kinase,0.74,0.45,0.11,0.03663,DBN_,GM,TGM
s__klebsiella_pneumoniae,g__phosphopyruvate hydratase,g__l-serine ammonia-lyase,0.18,1,0.2,0.036,DBN_,GM,TGM
s__akkermansia_muciniphila,g__phosphatidate cytidylyltransferase,g__endopeptidase clp,0.21,1,0.17,0.0357,DBN_,GM,TGM
s__alistipes_shahii,g__phosphopyruvate hydratase,g__histidine kinase,0.44,0.8,0.1,0.0352,DBN_,GM,TGM
s__clostridium_clostridioforme,g__aldose 1-epimerase,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.15,0.92,0.25,0.0345,DBN_,GM,TGM
s__akkermansia_muciniphila,g__glutamate decarboxylase,g__glutamate dehydrogenase,0.13,1,0.26,0.0338,DBN_,GM,TGM
s__bacteroides_fragilis,g__glutamate decarboxylase,g__glutamate dehydrogenase,0.24,0.54,0.26,0.033696,DBN_,GM,TGM
s__alistipes_shahii,m__hmdb01149,g__histidine kinase,0.19,0.8,0.22,0.03344,DBN_,GM,TGM
s__clostridium_bolteae,m__hmdb01257,m__hmdb00619,0.29,0.32,0.36,0.033408,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00089,g__transaldolase,0.35,0.94,0.1,0.0329,DBN_,GM,TGM
s__clostridium_bolteae,g__aldose 1-epimerase,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.69,0.19,0.25,0.032775,DBN_,GM,TGM
s__eubacterium_siraeum,m__hmdb00014,m__hmdb00630,0.18,1,0.18,0.0324,DBN_,GM,TGM
s__eubacterium_rectale,g__dihydrolipoyl dehydrogenase,g__phosphopyruvate hydratase,1,0.32,0.1,0.032,DBN_,GM,TGM
s__clostridium_bolteae,m__hmdb00619,g__phosphopyruvate hydratase,0.32,1,0.1,0.032,DBN_,GM,TGM
s__bacteroides_stercoris,g__transaldolase,g__dihydrolipoyl dehydrogenase,1,0.15,0.21,0.0315,DBN_,GM,TGM
s__clostridium_bolteae,m__hmdb02322,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.95,0.19,0.17,0.030685,DBN_,GM,TGM
s__roseburia_intestinalis,g__glucose-1-phosphate adenylyltransferase,g__peroxiredoxin,0.19,1,0.16,0.0304,DBN_,GM,TGM
s__streptococcus_parasanguinis,g__l-serine ammonia-lyase,g__rna helicase,0.13,1,0.23,0.0299,DBN_,GM,TGM
s__bacteroides_finegoldii,m__hmdb00619,m__hmdb00296,1,0.29,0.1,0.029,DBN_,GM,TGM
s__eubacterium_rectale,g__glucose-1-phosphate adenylyltransferase,g__histidine kinase,1,0.19,0.15,0.0285,DBN_,GM,TGM
s__akkermansia_muciniphila,g__glutamate decarboxylase,g__peptidylprolyl isomerase,0.13,0.21,1,0.0273,DBN_,GM,TGM
s__bacteroides_caccae,g__phosphoglycerate kinase,g__triose-phosphate isomerase,1,0.17,0.16,0.0272,DBN_,GM,TGM
s__alistipes_shahii,g__glutamate decarboxylase,g__phosphoglycerate kinase,0.56,0.44,0.11,0.027104,DBN_,GM,TGM
s__clostridium_bolteae,g__triose-phosphate isomerase,m__hmdb00619,0.77,0.32,0.11,0.027104,DBN_,GM,TGM
s__bacteroides_uniformis,g__methionyl aminopeptidase,g__l-serine ammonia-lyase,0.4,0.42,0.16,0.02688,DBN_,GM,TGM
s__bacteroides_cellulosilyticus,g__dna-directed rna polymerase,m__hmdb00251,0.14,0.91,0.21,0.026754,DBN_,GM,TGM
s__clostridium_bolteae,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,1,0.19,0.14,0.0266,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00195,g__phosphatidate cytidylyltransferase,0.29,0.14,0.65,0.02639,DBN_,GM,TGM
s__eubacterium_rectale,g__methionyl aminopeptidase,m__hmdb00020,0.18,0.52,0.28,0.026208,DBN_,GM,TGM
s__bacteroides_fragilis,g__glutamate decarboxylase,g__aldose 1-epimerase,0.24,0.99,0.11,0.026136,DBN_,GM,TGM
s__bacteroides_fragilis,m__hmdb00030,g__aldose 1-epimerase,0.19,0.99,0.13,0.024453,DBN_,GM,TGM
s__clostridium_bolteae,g__aldose 1-epimerase,m__hmdb00619,0.69,0.32,0.11,0.024288,DBN_,GM,TGM
s__roseburia_inulinivorans,m__hmdb00020,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.42,0.24,0.24,0.024192,DBN_,GM,TGM
s__escherichia_coli,g__shikimate kinase,g__3-hydroxybutyryl-coa dehydrogenase,0.24,0.1,1,0.024,DBN_,GM,TGM
s__bacteroides_fragilis,g__glucose-1-phosphate adenylyltransferase,g__glutamate decarboxylase,1,0.24,0.1,0.024,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00296,g__l-serine ammonia-lyase,0.33,0.38,0.19,0.023826,DBN_,GM,TGM
s__akkermansia_muciniphila,g__peptidylprolyl isomerase,g__acetyl-coa c-acetyltransferase,0.21,0.87,0.13,0.023751,DBN_,GM,TGM
s__akkermansia_muciniphila,g__glutamate decarboxylase,g__endopeptidase clp,0.13,1,0.18,0.0234,DBN_,GM,TGM
s__bacteroides_fragilis,m__hmdb00030,m__hmdb00296,0.19,0.19,0.64,0.023104,DBN_,GM,TGM
s__clostridium_bolteae,m__hmdb01257,g__glutamate dehydrogenase,0.29,0.33,0.24,0.022968,DBN_,GM,TGM
s__akkermansia_muciniphila,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__glutamate decarboxylase,0.88,0.13,0.2,0.02288,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00764,g__shikimate kinase,0.12,1,0.19,0.0228,DBN_,GM,TGM
s__bacteroides_fragilis,m__hmdb00195,g__glutamate dehydrogenase,0.15,0.54,0.28,0.02268,DBN_,GM,TGM
s__eubacterium_siraeum,g__uridine kinase,m__hmdb00014,0.27,0.18,0.46,0.022356,DBN_,GM,TGM
s__bacteroides_uniformis,g__thymidylate synthase,g__aldose 1-epimerase,0.98,0.12,0.19,0.022344,DBN_,GM,TGM
s__bacteroides_fragilis,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,m__hmdb00030,0.12,0.19,0.98,0.022344,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00296,m__hmdb00251,0.33,0.45,0.15,0.022275,DBN_,GM,TGM
s__akkermansia_muciniphila,g__peptidylprolyl isomerase,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,0.21,0.88,0.12,0.022176,DBN_,GM,TGM
s__escherichia_coli,g__shikimate kinase,g__3-hydroxybutyryl-coa dehydrogenase,0.24,0.1,0.92,0.02208,DBN_,GM,TGM
s__bacteroides_stercoris,m__hmdb00630,g__dephospho-coa kinase,0.21,1,0.1,0.021,DBN_,GM,TGM
s__akkermansia_muciniphila,g__peptidylprolyl isomerase,g__triose-phosphate isomerase,0.21,1,0.1,0.021,DBN_,GM,TGM
s__clostridium_bolteae,g__phosphoglycerate kinase,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.17,0.19,0.65,0.020995,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00764,m__hmdb00296,0.12,0.33,0.53,0.020988,DBN_,GM,TGM
s__bacteroides_xylanisolvens,g__aldose 1-epimerase,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.11,0.68,0.28,0.020944,DBN_,GM,TGM
s__clostridium_bolteae,g__phosphoglycerate kinase,g__triose-phosphate isomerase,0.17,0.77,0.16,0.020944,DBN_,GM,TGM
s__bacteroides_caccae,g__peptidylprolyl isomerase,g__transaldolase,0.2,1,0.1,0.02,DBN_,GM,TGM
s__akkermansia_muciniphila,g__glutamate decarboxylase,g__endopeptidase clp,0.13,1,0.15,0.0195,DBN_,GM,TGM
s__roseburia_intestinalis,g__glucose-1-phosphate adenylyltransferase,g__glutamate decarboxylase,0.19,1,0.1,0.019,DBN_,GM,TGM
s__bacteroides_xylanisolvens,g__aldose 1-epimerase,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.11,0.68,0.25,0.0187,DBN_,GM,TGM
s__clostridium_bolteae,g__glutamate decarboxylase,g__phosphoglycerate kinase,1,0.17,0.11,0.0187,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00030,g__aldose 1-epimerase,0.94,0.15,0.13,0.01833,DBN_,GM,TGM
s__streptococcus_parasanguinis,g__l-serine ammonia-lyase,g__peroxiredoxin,0.13,1,0.14,0.0182,DBN_,GM,TGM
s__bacteroides_uniformis,g__phosphatidate cytidylyltransferase,g__phosphopyruvate hydratase,0.14,0.92,0.14,0.018032,DBN_,GM,TGM
s__bacteroides_stercoris,g__dihydrolipoyl dehydrogenase,g__transaldolase,0.15,1,0.12,0.018,DBN_,GM,TGM
s__alistipes_shahii,m__hmdb01149,m__hmdb00239,0.19,0.22,0.43,0.017974,DBN_,GM,TGM
s__clostridium_bolteae,m__hmdb00619,g__glutamate dehydrogenase,0.32,0.33,0.17,0.017952,DBN_,GM,TGM
s__eubacterium_rectale,g__histidine kinase,g__peroxiredoxin,0.19,0.49,0.19,0.017689,DBN_,GM,TGM
s__escherichia_coli,g__3-hydroxybutyryl-coa dehydrogenase,g__fructose-bisphosphate aldolase,0.1,0.43,0.41,0.01763,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__methionyl aminopeptidase,g__dna-directed rna polymerase,0.47,0.13,0.28,0.017108,DBN_,GM,TGM
s__eubacterium_siraeum,g__uridine kinase,m__hmdb00014,0.27,0.18,0.35,0.01701,DBN_,GM,TGM
s__clostridium_bolteae,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__phosphoglycerate kinase,1,0.17,0.1,0.017,DBN_,GM,TGM
s__bacteroides_uniformis,g__shikimate kinase,g__aldose 1-epimerase,1,0.12,0.14,0.0168,DBN_,GM,TGM
s__roseburia_inulinivorans,g__glucose-1-phosphate adenylyltransferase,g__histidine kinase,1,0.11,0.15,0.0165,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00764,m__hmdb00296,0.12,0.33,0.41,0.016236,DBN_,GM,TGM
s__bacteroides_finegoldii,m__hmdb00020,g__dna-directed rna polymerase,0.46,0.12,0.28,0.015456,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00296,g__l-serine ammonia-lyase,0.33,0.38,0.12,0.015048,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00056,g__aldose 1-epimerase,0.64,0.12,0.19,0.014592,DBN_,GM,TGM
s__bacteroides_fragilis,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__dna-directed rna polymerase,0.12,0.19,0.6,0.01368,DBN_,GM,TGM
s__escherichia_coli,g__shikimate kinase,g__fructose-bisphosphate aldolase,0.24,0.43,0.12,0.012384,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00056,g__phosphatidate cytidylyltransferase,0.64,0.14,0.13,0.011648,DBN_,GM,TGM
s__clostridium_bolteae,g__ribulose-phosphate 3-epimerase,m__hmdb01257,0.11,0.29,0.34,0.010846,DBN_,GM,TGM
s__bacteroides_stercoris,g__dihydrolipoyl dehydrogenase,m__hmdb00056,0.15,0.11,0.63,0.010395,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__shikimate kinase,g__dna-directed rna polymerase,0.72,0.13,0.11,0.010296,DBN_,GM,TGM
s__bacteroides_cellulosilyticus,m__hmdb00289,g__beta-lactamase,0.79,0.1,0.13,0.01027,DBN_,GM,TGM
s__roseburia_intestinalis,g__glucose-1-phosphate adenylyltransferase,g__histidine kinase,0.19,0.36,0.15,0.01026,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00195,g__phosphatidate cytidylyltransferase,0.29,0.14,0.21,0.008526,DBN_,GM,TGM
s__eubacterium_rectale,g__phosphopyruvate hydratase,g__histidine kinase,0.32,0.19,0.1,0.00608,DBN_,GM,TGM
s__bacteroides_fragilis,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__glutamate decarboxylase,0.12,0.24,0.2,0.00576,DBN_,GM,TGM
s__escherichia_coli,g__3-hydroxybutyryl-coa dehydrogenase,g__histidine kinase,0.1,0.44,0.11,0.00484,DBN_,GM,TGM
s__bacteroides_fragilis,m__hmdb00195,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,0.15,0.12,0.19,0.00342,DBN_,GM,TGM
s__bacteroides_caccae,g__peptidylprolyl isomerase,g__triose-phosphate isomerase,0.2,0.17,0.1,0.0034,DBN_,GM,TGM
s__eubacterium_ventriosum,m__hmdb00014,m__hmdb00630,0.15,0.12,0.18,0.00324,DBN_,GM,TGM
s__bacteroides_fragilis,m__hmdb00195,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,0.15,0.12,0.17,0.00306,DBN_,GM,TGM
m__hmdb00030,s__akkermansia_muciniphila,s__clostridium_symbiosum,0.83,0.7,0.44,0.25564,DBN_,TT,TTM
m__hmdb00043,s__bacteroides_stercoris,s__eubacterium_ventriosum,0.93,0.37,0.55,0.189255,DBN_,TT,TTM
m__hmdb00043,s__eubacterium_ventriosum,s__bacteroides_massiliensis,0.37,1,0.27,0.0999,DBN_,TT,TTM
m__hmdb01149,s__escherichia_coli,s__streptococcus_thermophilus,0.94,0.63,0.15,0.08883,DBN_,TT,TTM
m__hmdb00619,s__bacteroides_eggerthii,s__akkermansia_muciniphila,0.41,0.32,0.67,0.087904,DBN_,TT,TTM
m__hmdb00020,s__clostridium_clostridioforme,s__bacteroides_eggerthii,0.23,0.37,1,0.0851,DBN_,TT,TTM
m__hmdb00020,s__bacteroides_eggerthii,s__clostridium_clostridioforme,0.37,0.23,1,0.0851,DBN_,TT,TTM
m__hmdb00020,s__bacteroides_eggerthii,s__veillonella_dispar,0.37,0.43,0.47,0.074777,DBN_,TT,TTM
m__hmdb02322,s__subdoligranulum_unclassified,s__parabacteroides_unclassified,0.64,0.63,0.1,0.04032,DBN_,TT,TTM
m__hmdb00056,s__anaerotruncus_colihominis,s__clostridium_bolteae,0.26,0.47,0.22,0.026884,DBN_,TT,TTM
m__hmdb00020,s__clostridium_clostridioforme,s__veillonella_dispar,0.23,0.43,0.21,0.020769,DBN_,TT,TTM
m__hmdb01257,s__bacteroides_eggerthii,s__odoribacter_splanchnicus,0.21,0.1,0.87,0.01827,DBN_,TT,TTM
m__hmdb00209,s__clostridium_symbiosum,s__bacteroides_eggerthii,0.12,0.35,0.3,0.0126,DBN_,TT,TTM
m__hmdb01257,s__bacteroides_eggerthii,s__eubacterium_ventriosum,0.21,0.39,0.1,0.00819,DBN_,TT,TTM
m__hmdb00251,s__parabacteroides_unclassified,s__alistipes_onderdonkii,0.22,0.19,0.16,0.006688,DBN_,TT,TTM
