subjectid$id	week sample obtained$clinical	g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase$gene	g__3-hydroxybutyryl-coa dehydrogenase$gene	g__3-methyl-2-oxobutanoate hydroxymethyltransferase$gene	g__5-formyltetrahydrofolate cyclo-ligase$gene	g__acetyl-coa c-acetyltransferase$gene	g__aldose 1-epimerase$gene	g__aspartate ammonia-lyase$gene	g__beta-lactamase$gene	g__dephospho-coa kinase$gene	g__dihydrolipoyl dehydrogenase$gene	g__dna helicase$gene	g__dna-directed rna polymerase$gene	g__endopeptidase clp$gene	g__fructose-bisphosphate aldolase$gene	g__glucose-1-phosphate adenylyltransferase$gene	g__glutamate decarboxylase$gene	g__glutamate dehydrogenase$gene	g__histidine kinase$gene	g__l-serine ammonia-lyase$gene	g__methionyl aminopeptidase$gene	g__peptidylprolyl isomerase$gene	g__peroxiredoxin$gene	g__phosphatidate cytidylyltransferase$gene	g__phosphoglycerate kinase$gene	g__phosphopyruvate hydratase$gene	g__pyruvate carboxylase$gene	g__ribulose-phosphate 3-epimerase$gene	g__rna helicase$gene	g__shikimate kinase$gene	g__superoxide dismutase$gene	g__thymidylate synthase$gene	g__transaldolase$gene	g__triose-phosphate isomerase$gene	g__uridine kinase$gene	m__hmdb00014$metabolite	m__hmdb00020$metabolite	m__hmdb00030$metabolite	m__hmdb00043$metabolite	m__hmdb00056$metabolite	m__hmdb00089$metabolite	m__hmdb00097$metabolite	m__hmdb00195$metabolite	m__hmdb00209$metabolite	m__hmdb00239$metabolite	m__hmdb00251$metabolite	m__hmdb00289$metabolite	m__hmdb00296$metabolite	m__hmdb00619$metabolite	m__hmdb00630$metabolite	m__hmdb00764$metabolite	m__hmdb01149$metabolite	m__hmdb01257$metabolite	m__hmdb02322$metabolite	s__subdoligranulum_unclassified$taxa	s__bacteroides_eggerthii$taxa	s__odoribacter_splanchnicus$taxa	s__bacteroides_fragilis$taxa	s__ruminococcus_bromii$taxa	s__eubacterium_eligens$taxa	s__eubacterium_siraeum$taxa	s__roseburia_inulinivorans$taxa	s__bacteroides_massiliensis$taxa	s__parabacteroides_distasonis$taxa	s__peptostreptococcaceae_noname_unclassified$taxa	s__akkermansia_muciniphila$taxa	s__lachnospiraceae_bacterium_5_1_63faa$taxa	s__clostridium_hathewayi$taxa	s__lachnospiraceae_bacterium_1_1_57faa$taxa	s__streptococcus_thermophilus$taxa	s__anaerostipes_hadrus$taxa	s__roseburia_intestinalis$taxa	s__ruminococcus_torques$taxa	s__alistipes_shahii$taxa	s__bacteroides_cellulosilyticus$taxa	s__ruminococcus_gnavus$taxa	s__clostridium_symbiosum$taxa	s__ruminococcus_lactaris$taxa	s__bacteroides_dorei$taxa	s__eubacterium_hallii$taxa	s__veillonella_dispar$taxa	s__bacteroides_finegoldii$taxa	s__bacteroides_thetaiotaomicron$taxa	s__parabacteroides_merdae$taxa	s__coprococcus_catus$taxa	s__clostridiales_bacterium_1_7_47faa$taxa	s__anaerotruncus_colihominis$taxa	s__bacteroides_vulgatus$taxa	s__ruminococcus_obeum$taxa	s__bifidobacterium_longum$taxa	s__dorea_formicigenerans$taxa	s__clostridium_bolteae$taxa	s__streptococcus_parasanguinis$taxa	s__c2likevirus_unclassified$taxa	s__bacteroides_xylanisolvens$taxa	s__faecalibacterium_prausnitzii$taxa	s__bacteroides_uniformis$taxa	s__bacteroides_faecis$taxa	s__clostridium_citroniae$taxa	s__veillonella_unclassified$taxa	s__escherichia_coli$taxa	s__clostridium_clostridioforme$taxa	s__bacteroides_stercoris$taxa	s__parabacteroides_unclassified$taxa	s__alistipes_onderdonkii$taxa	s__eubacterium_rectale$taxa	s__oscillibacter_unclassified$taxa	s__eubacterium_ventriosum$taxa	s__prevotella_copri$taxa	s__bacteroides_caccae$taxa	s__bacteroides_ovatus$taxa	s__sutterella_wadsworthensis$taxa	s__haemophilus_parainfluenzae$taxa	s__alistipes_putredinis$taxa	s__clostridium_asparagiforme$taxa	s__barnesiella_intestinihominis$taxa	s__alistipes_finegoldii$taxa	s__dialister_invisus$taxa	s__klebsiella_pneumoniae$taxa
67	26	0.028586485	0	0.135826095	0.020723261	0	0.074998832	0.016801565	0.030778025	0	0.022203968	0.068221543	0.217898307	0.046738021	0.012519175	0.039954385	0.006518923	0.152581469	0.006972024	0.003541679	0.148501868	0.284647657	0.014810083	0.003495353	0.106116122	0.114556474	0	0.057875496	0.002374394	0.039424701	0.063391063	0.013270395	0.070161115	0.107781593	0.000555446	0.016429596	0.00069348	0.185117252	0.003159023	0.019752057	0.065894697	0.006986341	0.000568315	0.000593562	0.143728945	6.25E-05	0.106294022	0.002233963	0.034194132	0.000503982	0.000328513	0.002363718	0.369592272	0.287080857	0.003137259	8.81E-05	0	0	0	0.078706624	1.52E-05	0.001389087	0	0.00036434	0.000388398	0	8.11E-06	0.003138802	5.39E-05	0.000370961	1.50E-05	0.000693949	0.006076702	2.38E-07	3.37E-05	0.029708652	0.03701981	1.23E-07	0.001424532	1.23E-05	0	0.000226167	0.003682106	0	0	0.003502498	0.000112688	0	4.93E-05	0	6.59E-06	0.00180426	0.000892087	0.000110198	0.002678873	0.01263841	0	0.000157841	7.06E-06	0.033377498	0.016134416	0.218391744	0.084308286	0.02067776	0	0.00205536	0.000946002	0.00013967	0.000191484	0.000616061	0.004658456	3.84E-05	0.00043261	0.000387833	0.000238923	0.000595312	0.002607053	0.025308424	5.30E-05
67	27	0.028895989	0	0.137461815	0.020880679	0	0.073067632	0.016821713	0.030127236	0	0.02262654	0.067965885	0.217749301	0.047065146	0.012817427	0.040747902	0.006179981	0.152239639	0.007763982	0.00256017	0.149437558	0.287530723	0.015556349	0.002172273	0.105784558	0.112730106	0	0.056975035	0.002527697	0.038655712	0.060621025	0.012774524	0.067767512	0.107495402	0	0.017469378	0.00064215	0.168147872	0.00328351	0.019719437	0.075724413	0.007247264	0.000562376	0.000557309	0.144720647	8.53E-05	0.116612361	0.002332857	0.035766202	0.00057402	0.000322189	0.002574191	0.387242035	0.297472174	0.002851165	1.37E-05	0	0	0	0.081490215	3.23E-06	0.001396555	0	3.54E-05	0.000400546	0	1.70E-06	0.003309049	5.51E-05	0.000352598	1.21E-05	0.00111024	0.006265798	0	0	0.030387561	0.037907171	0	0.000959114	4.96E-06	0.000236044	0	0.003328382	0	0	0.003656815	0.000119523	0	3.09E-05	0	0	0.001677833	0.000783652	9.90E-05	0.00260703	0.010657368	0	0	7.68E-06	0.031017018	0.016920301	0.2188389	0.106739447	0.02906362	0	0.001284753	0.000864213	0	3.67E-05	0.000326443	0.003695225	0	0.00093316	0	0.000276028	0.000330016	0.002328445	0.026313347	5.58E-05
67	28	0.029155735	0	0.139042034	0.021015888	0	0.07126671	0.016889193	0.029657465	0	0.023031467	0.067750206	0.217349241	0.047365813	0.01313305	0.041374614	0.005894157	0.152646714	0.008547681	0.001699517	0.150124851	0.290314038	0.016149673	0.001320845	0.10550079	0.111082295	0	0.056364139	0.002666248	0.038057198	0.058320139	0.01238752	0.06558942	0.107136856	0	0.018429456	0.000595136	0.152345621	0.003401919	0.019772638	0.085120563	0.007495443	0.000557383	0.0005236	0.145496676	0.000109229	0.126539552	0.002430794	0.037290839	0.000640981	0.000316841	0.002774201	0.402931508	0.30697385	0.002466785	0	0	0	0	0.077769994	0	0.001362105	0	0	0.000395163	0	0	0.003347169	5.40E-05	0.000321526	8.94E-06	0.00153923	0.006210868	0	0	0.029726685	0.037084851	0	0.000476313	0	0.000789562	0	0.002860686	0.010483361	0	0.003664848	0.000121866	0.011726041	1.22E-05	0	0	0.001493227	0.000649655	8.45E-05	0.002432276	0.007992038	0.005015859	0	8.02E-06	0.027545447	0.017023248	0.201154325	0.143568658	0.036194108	0	0.000500186	0.000752799	0	0	3.65E-05	0.002629698	0	0.001427664	0	0.000304025	6.32E-05	0.001971274	0.025942211	5.63E-05
67	29	0.029371069	0	0.140583191	0.021132259	0	0.069597325	0.017003959	0.029363737	0	0.023422303	0.067580359	0.216732886	0.047646374	0.013467767	0.041847835	0.005659707	0.153784926	0.009325393	0.000954578	0.150590836	0.293036675	0.016600441	0.000920634	0.105274587	0.109618375	0	0.056036132	0.002791217	0.0376256	0.056474339	0.012105933	0.063623894	0.106720583	0	0.019316835	0.000552029	0.137589707	0.00351487	0.019907041	0.094135917	0.007732192	0.000553253	0.000492167	0.14606851	0.000134364	0.136126287	0.002528089	0.03877464	0.000705242	0.000312388	0.002964933	0.416811163	0.315655999	0.00199401	0	0	0	0	0.06646153	0	0.001268082	0.000359818	0	0.00036695	0	0	0.003196471	5.01E-05	0.000276645	5.65E-06	0.001896651	0.005822347	0	0	0.027357459	0.034082053	0	2.90E-05	0	0.001277569	0	0.002293198	0.026044753	0	0.003468844	0.000117511	0.027042225	0	0	0	0.001250306	0.000496772	6.71E-05	0.002139294	0.005009422	0.039960144	0	7.90E-06	0.023055216	0.016167201	0.16359459	0.189827834	0.040191182	0	0	0.000614015	0	0	0	0.001554237	0	0.001824827	0	0.000314486	0	0.001549679	0.023812438	5.36E-05
67	30	0.029545154	0	0.142092003	0.021231618	0	0.068055611	0.017164931	0.029239434	0	0.023801002	0.067457432	0.215918529	0.047909785	0.013822501	0.042177531	0.00547457	0.155628162	0.010098954	0.000320274	0.150851225	0.295717332	0.016917531	0.000952445	0.105108262	0.108335909	0	0.055981105	0.002903568	0.037355047	0.055066349	0.011925689	0.061863459	0.106253225	0	0.020137484	0.000512484	0.123776627	0.003622895	0.020118914	0.102816138	0.007958642	0.000549914	0.000462781	0.146445754	0.000160742	0.145416538	0.002625024	0.040223359	0.000767126	0.000308764	0.003147414	0.429008381	0.323577923	0.001549733	0	0	0	0	0.051528218	0	0.001163451	0.001330559	0	0.000331189	0	0	0.002976224	4.54E-05	0.000231837	2.82E-06	0.00218868	0.00533	0	0	0.02445206	0.030368871	0	0	0	0.001673507	0	0.001762985	0.042326839	0	0.003202148	0.000110655	0.039214342	0	0	0	0.001016128	0.000357984	5.09E-05	0.001830689	0.002351755	0.079747455	0	7.58E-06	0.01883926	0.014967979	0.11738982	0.243125603	0.041626393	0	0	0.000483029	0	0	0	0.000638509	0	0.002126688	0	0.000315786	0	0.001160547	0.020972055	4.97E-05
67	31	0.029679002	0	0.143565444	0.021314292	0	0.06663343	0.017370023	0.029276512	0	0.024167868	0.067378064	0.214909018	0.048155685	0.014197315	0.042370317	0.005336471	0.158142163	0.010869526	0	0.150910748	0.298354494	0.017108228	0.001398491	0.10499715	0.107225628	0	0.05618626	0.003004029	0.037237656	0.054076567	0.011842238	0.06029704	0.105733975	0	0.020896364	0.0004762	0.110816478	0.003726429	0.020405139	0.111200248	0.008175719	0.000547301	0.000435241	0.146635447	0.000188402	0.154447667	0.002721835	0.041641764	0.000826911	0.000305911	0.003322513	0.439628293	0.330787633	0.001172403	0	0	0	0	0.036575292	0	0.001069999	0.002024638	0	0.00029557	0	0	0.002749266	4.08E-05	0.000192459	5.47E-07	0.002434318	0.004847689	0	0	0.021594707	0.026708891	0	0	0	0.001988476	0	0.001314189	0.056792931	0	0.00293328	0.000103531	0.048504736	0	0	0	0.000814591	0.000242696	3.73E-05	0.001549814	0.000171361	0.116904068	0	7.21E-06	0.015312221	0.013746022	0.072456985	0.294300849	0.041431809	0	0	0.0003716	0	0	0	0	0	0.002356141	0	0.000313425	0	0.000833621	0.018050157	4.58E-05
67	32	0.029773517	0	0.14500034	0.021380569	0	0.065323359	0.017617283	0.029467494	0	0.024523141	0.067339148	0.213707043	0.048383688	0.014592299	0.042432392	0.005243317	0.161294692	0.011638158	0	0.150773686	0.300946526	0.017179398	0.00224227	0.104936941	0.106279169	0	0.056639695	0.00309328	0.037266118	0.053487001	0.011851377	0.05891454	0.105162099	0	0.021597714	0.000442922	0.09863181	0.003825846	0.020763254	0.119322295	0.008384228	0.000545362	0.000409375	0.146643484	0.000217383	0.163252365	0.002818736	0.043034063	0.000884838	0.000303777	0.00349099	0.448760128	0.337325746	0.000864251	0	0	0.003151387	0	0.023799317	0	0.000994501	0.002504833	0	0.000263066	4.64E-05	0	0.002541755	3.67E-05	0.00015958	0	0.002651306	0.004418539	0	0	0.019006721	0.023407104	0	0	0	0.002242197	0	0.000948477	0.067697105	0	0.002689716	9.71E-05	0.0556147	0	0	0	0.000648846	0.000150081	2.62E-05	0.001308297	0	0.146135357	0	6.86E-06	0.012498966	0.012632249	0.034717226	0.335988464	0.040318272	0	0	0.000280598	0	0	0	0	0	0.00253584	0	0.000310364	0	0.000568598	0.015340453	4.22E-05
67	33	0.029826436	0	0.146378274	0.0214285	0	0.064111983	0.017903026	0.029802291	0	0.024864445	0.06733085	0.212293302	0.04858837	0.015006019	0.042365256	0.005192636	0.165038096	0.012404513	0	0.15042845	0.303460379	0.017135812	0.003467973	0.104912807	0.105478069	0	0.057324339	0.003171629	0.037429741	0.053275511	0.01194796	0.057700742	0.104526155	0.000327268	0.022245044	0.000412428	0.087155096	0.003921449	0.021191243	0.127211455	0.008584821	0.000544046	0.00038503	0.14647396	0.00024773	0.171858454	0.002915908	0.044403735	0.000941114	0.00030232	0.003653492	0.456477122	0.34322467	0.000617776	0	0	0.00648933	0	0.014136263	0	0.000940917	0.002840682	0	0.00023529	0.001134098	0	0.002370662	3.34E-05	0.000133142	0	0.002863786	0.00406788	0	0	0.016801458	0.020617582	0	0	0	0.002461632	0	0.000656072	0.074702195	0	0.002488468	9.20E-05	0.061409271	0	0	0	0.000516627	7.66E-05	1.74E-05	0.00110895	0	0.165950882	0	6.59E-06	0.010339498	0.011709077	0.006445645	0.36635455	0.038867289	0	0	0.000208005	0	0	0	0	0	0.002692987	0	0.00030921	0	0.000357047	0.012992331	3.92E-05
67	34	0.029837159	0	0.147688772	0.021457353	0	0.062990562	0.018224586	0.030272765	0	0.02519069	0.067347451	0.210661448	0.048767068	0.015437785	0.042172693	0.00518239	0.169334087	0.013168614	0	0.149872161	0.305879771	0.016983035	0.005060263	0.104916309	0.104810938	0	0.058226745	0.003239514	0.037720303	0.053424133	0.01212771	0.056644891	0.103821136	0.001565391	0.022839014	0.000384487	0.076320075	0.004013092	0.021685363	0.134879538	0.008777169	0.000543256	0.000362038	0.146115298	0.000279458	0.180271976	0.003013208	0.045749184	0.00099582	0.000301472	0.003810198	0.462793949	0.348475924	0.000414755	0	0	0.008926481	0	0.006950782	0	0.000898224	0.003049853	0	0.000209713	0.001904185	0	0.002212825	3.04E-05	0.000110815	0	0.003053425	0.003752206	0	0	0.014793009	0.018104206	0	0	0	0.002636308	0	0.000415774	0.078047413	0	0.002304266	8.73E-05	0.065774229	0	0	0	0.00040689	1.72E-05	1.01E-05	0.00093516	0	0.176943531	0	6.34E-06	0.008610134	0.010859745	0	0.384686453	0.036945832	0	0	0.000148231	0	0	0	0	0	0.002813046	0	0.000307581	0	0.000184255	0.010867065	3.64E-05
67	35	0.029808086	0	0.148936144	0.021468568	0	0.061957242	0.018581166	0.030874019	0	0.025503284	0.067390207	0.208826811	0.048922053	0.015888439	0.041862672	0.005211146	0.174161784	0.013931676	0	0.149117132	0.308219243	0.016728249	0.0070046	0.10494986	0.104277565	0	0.059339631	0.003297673	0.038133618	0.053920991	0.0123877	0.05574256	0.103052766	0.003083277	0.023382457	0.00035895	0.066080343	0.00410105	0.022244764	0.142349528	0.008961879	0.000542966	0.000340297	0.145573154	0.000312613	0.188515606	0.003110817	0.047073641	0.001049119	0.000301207	0.003961637	0.467770351	0.353107398	0.000250435	0	0	0.010750859	0	0.001747634	0	0.000873256	0.003191738	0	0.000188073	0.002448196	0	0.002088249	2.80E-05	9.29E-05	0	0.003254424	0.00350282	0	0	0.013100487	0.016003197	0	0	0	0.002799337	0	0.000221023	0.079424466	0	0.002157281	8.39E-05	0.069640653	0	0	0	0.000319129	0	4.26E-06	0.000791363	0	0.183062451	0	6.16E-06	0.00730266	0.010180828	0	0.397589355	0.035062176	0	0	0.000100136	0	0	0	0	0	0.002929475	0	0.000308702	0	4.41E-05	0.009049567	3.42E-05
67	36	0.029728143	0	0.150057012	0.021453882	0	0.060982693	0.018963497	0.031587149	0	0.02579201	0.06743	0.206711022	0.049033455	0.016351526	0.041424293	0.00527515	0.179420557	0.014688361	0	0.148108501	0.310353452	0.016371098	0.009282946	0.104968575	0.103831068	0.004505422	0.060628774	0.003345332	0.038648282	0.054730083	0.012719409	0.054964676	0.102180511	0.004867381	0.023879112	0.000335706	0.056397815	0.00418579	0.02287014	0.149650111	0.00913998	0.000543183	0.000319733	0.144860069	0.00034726	0.196620306	0.003209077	0.048382613	0.001101219	0.00030152	0.004108507	0.4714829	0.357161893	0.000114718	0	0	0.012152671	0	0	0	0.000864316	0.003291874	0	0.000169693	0.002832073	0	0.001993491	2.60E-05	7.84E-05	0	0.00347565	0.003311088	0	0	0.011670103	0.014241078	0	0	0	0.00296052	0	5.97E-05	0.07955986	0	0.002043035	8.16E-05	0.073325532	0	0	0	0.000248166	0	0	0.000671042	0	0.186108844	0	6.06E-06	0.006322143	0.009652637	0	0.407530622	0.03328911	0	0	6.08E-05	0	0	0	0	0	0.003050028	0	0.000312855	0	0	0.007485541	3.25E-05
67	37	0.029608754	0	0.151100145	0.021421237	0	0.060084601	0.019376281	0.032416481	0	0.026065839	0.0674886	0.20439369	0.049118303	0.016832514	0.040878304	0.005374591	0.185140426	0.015443702	0	0.14690408	0.312389286	0.015923899	0.011882274	0.105006817	0.103503472	0.009698911	0.062104595	0.003384189	0.039271636	0.055856141	0.013123641	0.054324487	0.101241779	0.006906269	0.024324938	0.000314556	0.047222434	0.004266444	0.023555315	0.15676086	0.009309588	0.00054375	0.000300186	0.14394299	0.000383357	0.204553336	0.003307315	0.049666211	0.001151963	0.000302315	0.004250171	0.473854329	0.360567373	0	0	0	0.013222445	0	0	0	0.000867271	0.003355952	0	0.000153406	0.003091593	0	0.001918651	2.44E-05	6.63E-05	0	0.003712286	0.003158446	0	0	0.010416532	0.012708266	0	0	0	0.003116505	0	0	0.078655574	0	0.001950638	8.01E-05	0.076797232	0	0	0	0.000189274	0	0	0.000566748	0	0.18664305	0	6.01E-06	0.005577378	0.009224772	0	0.414751017	0.0315463	0	0	2.77E-05	0	0	0	0	0	0.003169426	0	0.000319167	0	0	0.00610504	3.11E-05
67	38	0.029434202	0.000193753	0.151976353	0.02135895	0	0.059225217	0.019806616	0.033336892	0.004929175	0.026309988	0.067525973	0.201766455	0.049148686	0.017321641	0.040207889	0.005504751	0.191183729	0.016188893	0	0.145426785	0.314148397	0.015384294	0.014779472	0.105002778	0.103231816	0.015384715	0.06372108	0.003412869	0.039975221	0.057252977	0.01358929	0.053785145	0.10018093	0.009182799	0.024654617	0.000294615	0.038422927	0.004331397	0.024234106	0.163251378	0.009445395	0.000543174	0.000280833	0.142439384	0.000419797	0.211752034	0.003396405	0.050788245	0.001198193	0.000302754	0.004375064	0.47363586	0.362355294	0	0	0	0.014079699	0	0	0	0.000883403	0.003402729	0	0.000139103	0.003264486	0	0.001865759	2.32E-05	5.63E-05	0	0.003978354	0.003046718	0	0	0.009329502	0.011388343	0	0	0	0.003278771	0	0	0.077203102	0	0.001881574	7.96E-05	0.080377573	0	0	0	0.000140135	0	0	0.000475972	0	0.185891938	0	6.03E-06	0.005032226	0.008905006	0	0.421273132	0.029921607	0	0	0	0	0	0	0	0	0.00329806	0	0.00032853	0	0	0.004890736	3.01E-05
67	39	0.029179136	0.000714333	0.152541673	0.02124816	0.00091217	0.058348519	0.020233542	0.034309056	0.012462552	0.026499945	0.067478624	0.198658667	0.04907967	0.017801818	0.039384342	0.005658598	0.197329629	0.016907527	0	0.143553589	0.315339309	0.014746233	0.017937962	0.104858348	0.102918014	0.02150762	0.065405519	0.003428758	0.040714681	0.058850322	0.014099178	0.053292444	0.098910677	0.011670087	0.024936887	0.000276724	0.030127035	0.004392541	0.024970018	0.169555191	0.009573383	0.00054296	0.000262503	0.14075976	0.000457584	0.218780878	0.003485439	0.05188615	0.001243093	0.000303665	0.004495041	0.472190454	0.363543934	0	0	0	0.014773515	0	0	0	0.000911401	0.003435591	0	0.000126155	0.003368756	0	0.001830399	2.22E-05	4.78E-05	0	0.004275263	0.00296743	0	0	0.008364954	0.010224688	0	0	0	0.003446986	0	0	0.075307561	0	0.001830824	7.98E-05	0.084088168	0	0	0	9.83E-05	0	0	0.000394684	0	0.184171952	0	6.10E-06	0.004642151	0.008670173	0	0.427334605	0.028373907	0	0	0	0	0	0	0	0	0.003434442	0	0.000340751	0	0	0.00380768	2.94E-05
67	40	0.028879991	0.001275522	0.152971572	0.021114835	0.002080148	0.05752205	0.020677738	0.035363606	0.020535113	0.026666547	0.06742464	0.195322326	0.04896951	0.018292449	0.038463337	0.005840588	0.203759526	0.017617502	0	0.141466464	0.316330588	0.014035981	0.021352427	0.104695583	0.102679973	0.028045542	0.06721897	0.003436438	0.041529465	0.06069757	0.014664598	0.052904273	0.097553589	0.014360703	0.025175472	0.00026082	0.022309619	0.004450391	0.025764823	0.175699795	0.009694698	0.000543136	0.000245156	0.138920008	0.000496793	0.22567092	0.003574811	0.052966043	0.001286865	0.000305056	0.0046108	0.469594793	0.36417894	0	0	0	0.015334683	0	0	0	0.000950529	0.003456122	0	0.000114082	0.003415955	0	0.001809337	2.14E-05	4.05E-05	0	0.004604559	0.002914437	0	0	0.007490965	0.009176089	0	0	0	0.003620133	0	0	0.073030987	0	0.001794693	8.08E-05	0.087931598	0	0	0	6.20E-05	0	0	0.00031991	0	0.181687926	0	6.23E-06	0.004375793	0.008503205	0	0.433034243	0.026869361	0	0	0	0	0	0	0	0	0.003576692	0	0.000355729	0	0	0.002833925	2.89E-05
67	41	0.028540755	0.001874499	0.153276342	0.020961479	0.003327478	0.056747285	0.021138771	0.036495873	0.029105913	0.026812164	0.067368211	0.19178501	0.048822701	0.018794636	0.037455662	0.006049309	0.210453521	0.018320012	0	0.13918622	0.317149279	0.013262272	0.025005172	0.10452155	0.102522136	0.03496707	0.069154839	0.003436803	0.042416159	0.062783179	0.015282566	0.052618824	0.096121121	0.01724015	0.025375963	0.000246861	0.01494715	0.004505818	0.026622838	0.181727676	0.009811259	0.000543776	0.00022877	0.136945797	0.000537554	0.232472452	0.003665225	0.054038464	0.001329816	0.000306964	0.00472342	0.465956907	0.364332446	0	0	0	0.015782989	0	0	0	0.001000538	0.003464993	0	0.00010251	0.003413711	0	0.001800296	2.07E-05	3.41E-05	0	0.004968273	0.002883419	0	0	0.00668476	0.008212798	0	0	0	0.003796845	0	0	0.070417058	0	0.001770531	8.24E-05	0.091902483	0	0	0	3.01E-05	0	0	0.000249413	0	0.178596176	0	6.40E-06	0.004210817	0.008391876	0	0.438415505	0.025382318	0	0	0	0	0	0	0	0	0.003722775	0	0.000373459	0	0	0.001957669	2.85E-05
67	42	0.028163942	0.002508452	0.153458761	0.02078953	0.004648022	0.056022656	0.021615241	0.037699552	0.03813407	0.026937873	0.067310149	0.188064076	0.048641288	0.019308646	0.036370079	0.006283074	0.217382458	0.019015497	0	0.136726342	0.317806882	0.012433057	0.02887788	0.104338061	0.102443732	0.042240286	0.07120341	0.003430579	0.043369369	0.065092756	0.015949431	0.052431515	0.09461966	0.020293565	0.025539172	0.000234767	0.008012922	0.00455887	0.027544102	0.187649469	0.009923198	0.000544856	0.000213282	0.134836333	0.000579925	0.23919497	0.003756747	0.055104355	0.001372022	0.000309372	0.004833138	0.461293043	0.36400731	0	0	0	0.016130753	0	0	0	0.001061557	0.003462251	0	9.11E-05	0.003367072	0	0.001801665	2.02E-05	2.83E-05	0	0.005368887	0.002871325	0	0	0.005930028	0.007313043	0	0	0	0.003975349	0	0	0.067500786	0	0.001756406	8.45E-05	0.095988369	0	0	0	1.62E-06	0	0	0.000181441	0	0.175030732	0	6.62E-06	0.004130847	0.008327296	0	0.443486814	0.023893424	0	0	0	0	0	0	0	0	0.003870379	0	0.000394014	0	0	0.00117514	2.83E-05
67	43	0.027746542	0.003173969	0.153491158	0.020596326	0.006034506	0.055335517	0.022101378	0.038960647	0.047569666	0.027039393	0.0672379	0.184140103	0.048417696	0.019830839	0.035208317	0.006538901	0.22447293	0.019700535	0.000393893	0.134073576	0.318251765	0.011553966	0.032945856	0.104126223	0.102423594	0.049823715	0.073340478	0.003417816	0.044374916	0.06759853	0.016658255	0.052327307	0.093037025	0.023501546	0.025664726	0.000224461	0.001483632	0.004609399	0.028527724	0.19346681	0.010030224	0.000546334	0.000198627	0.13258562	0.000623938	0.245836955	0.003849286	0.056162292	0.001413493	0.000312254	0.004939968	0.455598227	0.363190305	0	0	0	0.016384329	0	0	0	0.00113398	0.003447343	0	7.97E-05	0.003279227	0	0.001812232	1.98E-05	2.32E-05	0	0.005809089	0.00287589	0	0	0.005215028	0.006460555	0	0	0	0.004153216	0	0	0.064312517	0	0.001750822	8.73E-05	0.100165424	0	0	0	0	0	0	0.000114561	0	0.171114477	0	6.89E-06	0.004123303	0.008302597	0	0.448214679	0.022387545	0	0	0	0	0	0	0	0	0.004016622	0	0.000417517	0	0	0.000489464	2.83E-05
67	44	0.027294225	0.003868302	0.153392844	0.020385597	0.007480864	0.054690381	0.022597956	0.040276485	0.057373042	0.02712068	0.067159484	0.18005171	0.048159266	0.020363409	0.033983407	0.006815678	0.231716986	0.020377446	0.000917261	0.131256876	0.318529481	0.010634573	0.037192611	0.103899054	0.1024718	0.05768768	0.075563272	0.003399619	0.045431711	0.070292173	0.017406858	0.052307118	0.091390177	0.026850405	0.025733535	0.00021572	0	0.004653881	0.029551521	0.199035746	0.010124706	0.000547775	0.000184617	0.130094332	0.000669136	0.252212848	0.003939889	0.057169334	0.001453177	0.000315356	0.005040252	0.448542501	0.361606188	0	0	0	0.016544913	0	0	0	0.001218382	0.003419111	0	6.79E-05	0.003152007	0	0.001831002	1.94E-05	1.85E-05	0	0.006291476	0.002895308	0	0	0.004531539	0.005643149	0	0	0	0.00432707	0	0	0.060881893	0	0.001752519	9.06E-05	0.104393336	0	0	0	0	0	0	4.76E-05	0	0.16696892	0	7.20E-06	0.00417789	0.00831201	0	0.452515234	0.020852806	0	0	0	0	0	0	0	0	0.004157749	0	0.000444112	0	0	0	2.83E-05
67	45	0.026809285	0.00458848	0.153165015	0.020158589	0.008980632	0.054084973	0.023103241	0.041640055	0.067501066	0.027182523	0.067074927	0.175814761	0.047867556	0.020906325	0.03270395	0.00711157	0.239081755	0.0210464	0.001495647	0.128288715	0.318648057	0.009682881	0.041598665	0.103657171	0.102586212	0.065798351	0.077860806	0.003376689	0.04653362	0.073157836	0.018191236	0.052365557	0.089684667	0.030324387	0.025747555	0.000208526	0	0.004692529	0.03061544	0.204363431	0.01020715	0.000549193	0.000171249	0.127376501	0.000715515	0.258330266	0.004028649	0.058127396	0.001491127	0.000318681	0.005134257	0.440182021	0.359281558	0	0	0	0.016606057	0	0	0	0.001315192	0.003375183	0	5.57E-05	0.002985757	0	0.00185672	1.92E-05	1.42E-05	0	0.006816976	0.002927453	0	0	0.003873687	0.004851139	0	0	0	0.004491474	0	0	0.057232251	0	0.001760016	9.45E-05	0.108590161	0	0	0	0	0	0	0	0	0.162695343	0	7.57E-06	0.004284683	0.008348699	0	0.456164389	0.019277067	0	0	0	0	0	0	0	0	0.004288047	0	0.000473861	0	0	0	2.85E-05
